14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 0 0 0 0 14 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 14 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 14 0 14 14 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 14 0 0 

0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 14 14 14 0 0 0 14 0 14 0 0 

0 0 14 14 14 0 14 13 0 0 0 0 0 0 0 0 0 14 0 0 0 0 14 0 0 0 0 0 0 0 14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 

0 0 0 0 15 0 0 0 0 14 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 14 0 0 0 14 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 14 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 14 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 11 

0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 12 0 0 0 0 0 0 0 0 

0 14 0 14 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 14 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 14 14 0 0 0 14 0 14 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 12 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 14 14 14 14 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 14 0 0 0 0 0 14 14 0 0 

0 0 0 0 14 14 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 14 12 0 0 0 0 0 14 0 14 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 

14 14 0 0 0 14 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 14 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 14 0 0 14 14 14 14 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 14 0 0 0 0 0 14 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 14 14 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 0 0 0 0 0 0 0 0 

0 0 0 14 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 8 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 11 0 0 0 0 0 0 0 0 14 0 0 14 0 0 0 0 0 0 14 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 23 14 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 14 0 0 0 14 0 0 0 0 0 0 

0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 0 0 14 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 12 0 0 0 14 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 13 0 0 0 0 0 14 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 14 0 0 0 14 0 0 0 0 14 0 0 

14 0 14 0 0 14 0 0 0 0 14 0 0 0 0 0 0 0 0 0 14 0 14 12 0 0 12 0 0 0 0 0 0 0 0 14 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 14 0 14 0 14 14 14 14 0 14 14 0 0 0 14 0 14 12 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 12 0 14 0 0 0 14 0 0 0 0 14 0 0 14 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 

0 0 0 0 0 0 14 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 14 14 0 0 0 0 14 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 14 14 0 0 

0 0 0 0 0 14 14 0 0 0 14 0 0 0 0 0 0 0 14 0 0 14 0 0 14 0 0 0 0 0 0 0 0 0 0 14 0 14 14 6 0 0 0 0 0 0 14 0 0 14 0 0 14 0 0 14 0 0 14 0 

0 0 0 0 0 0 14 0 0 14 0 0 0 0 0 14 0 0 0 0 0 0 25 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 0 0 0 0 0 14 0 0 0 0 0 0 

14 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 14 14 0 0 17 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 14 0 14 0 0 0 0 0 14 0 0 0 0 0 12 0 0 0 25 0 

0 0 14 0 0 14 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 

0 0 0 0 14 0 14 14 0 0 0 0 0 0 0 14 14 0 19 14 0 0 0 0 0 0 14 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 14 14 14 0 0 0 0 0 14 14 14 0 0 0 0 0 0 

0 0 0 13 0 0 14 0 14 0 14 0 0 14 0 14 0 0 0 1 14 0 0 0 0 0 0 0 14 14 0 0 14 14 0 14 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 14 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 14 0 0 14 0 0 0 0 14 0 0 14 0 0 0 0 0 0 0 

0 14 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 

0 0 0 0 0 0 0 0 0 14 14 0 14 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 

0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 14 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 12 0 0 0 14 0 0 0 14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 14 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 14 0 0 0 0 14 0 0 0 0 0 14 0 0 0 0 0 0 11 0 14 0 0 0 14 0 14 0 0 14 0 0 0 0 0 0 14 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 14 0 0 0 14 0 12 0 0 0 0 0 0 0 0 0 0 0 0 14 13 14 14 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 14 0 0 0 14 0 0 0 14 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 14 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 

14 0 0 0 0 0 0 14 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 12 0 14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 0 

0 0 0 0 0 14 0 0 0 0 0 0 0 0 23 0 0 0 14 0 14 0 0 14 0 0 0 0 0 0 0 0 0 14 7 0 0 0 0 0 0 14 0 0 14 14 0 0 14 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 14 0 0 0 0 14 0 0 0 0 0 0 14 0 0 0 14 0 0 0 0 0 14 0 0 0 0 14 0 0 14 0 0 0 14 0 0 

0 14 0 14 0 0 0 23 0 0 14 12 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 14 0 14 0 0 0 14 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 14 0 0 14 0 14 0 0 0 0 0 

0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 14 0 

0 0 13 14 0 0 0 0 0 0 14 0 0 14 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 7 0 0 0 8 0 0 14 0 0 0 0 0 14 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 14 0 

0 0 14 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 23 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 0 14 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 14 0 0 0 0 0 14 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 

0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 24 14 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 12 0 14 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 

14 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 14 0 14 0 14 0 0 14 0 0 0 0 0 0 

0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 14 0 0 14 0 0 0 0 0 

0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 14 0 0 14 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 13 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 14 0 0 0 0 0 14 0 0 0 0 14 0 0 0 14 0 14 1 0 14 0 0 0 

0 0 0 23 0 0 14 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 14 0 0 0 0 14 0 0 0 0 0 0 

0 0 0 0 0 0 14 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 14 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 1 17 1 1 1 

1 1 14 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 6 1 14 1 1 1 1 1 1 1 1 1 1 1 1 

1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 14 1 1 1 1 1 1 1 1 0 1 1 1 1 

1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 17 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 14 1 1 14 1 1 1 1 1 

1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 1 1 1 1 1 1 1 18 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 0 

1 14 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 14 1 14 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 14 1 1 1 1 1 1 9 14 1 6 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 14 1 1 1 1 14 

1 14 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 14 1 1 14 1 1 1 1 14 1 1 1 1 1 1 14 1 14 1 1 14 1 3 1 1 1 3 14 1 14 

1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 14 14 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 

1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 14 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 14 1 14 1 1 0 1 

1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 14 1 17 1 0 1 4 1 14 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 

1 1 1 1 1 0 1 1 1 1 1 1 1 1 14 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 25 1 1 1 1 1 1 1 1 1 1 1 1 1 1 25 14 1 1 1 1 14 1 1 1 1 1 

1 14 1 1 1 1 1 1 1 1 1 1 18 1 1 1 1 1 14 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

1 1 1 14 1 1 1 1 1 1 1 18 1 1 14 1 1 1 1 1 1 1 1 1 1 4 1 3 1 1 1 1 1 1 1 17 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 1 1 1 

1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 1 1 1 1 1 14 1 1 1 14 1 1 1 1 1 1 1 1 1 1 14 1 1 1 

14 1 1 1 1 1 0 1 1 1 18 1 1 14 1 1 14 14 1 1 1 1 14 18 1 1 1 1 1 1 1 1 1 1 1 1 1 14 14 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 

1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 1 1 1 1 1 14 1 1 1 14 1 14 1 1 1 1 1 14 1 14 14 14 14 1 0 1 1 1 1 14 18 1 1 1 14 1 

1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 14 1 1 1 25 1 14 1 14 1 1 1 14 14 1 14 1 1 1 1 1 1 1 1 1 14 14 1 1 1 1 1 1 1 1 1 1 14 14 1 14 1 1 

1 14 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 14 1 1 1 1 1 1 1 1 1 14 14 1 14 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 0 1 1 1 

14 1 1 14 1 1 1 1 1 1 1 1 1 16 1 1 1 14 14 1 1 1 1 1 1 14 1 1 1 1 14 1 1 14 1 1 0 0 1 1 1 1 14 1 1 1 14 1 1 1 1 1 1 1 14 1 1 1 1 1 

1 1 1 1 1 1 1 1 1 1 14 1 15 14 14 1 1 1 1 1 1 1 1 9 14 1 1 1 1 1 14 1 14 1 1 1 14 1 1 1 1 0 1 14 14 1 1 1 14 1 14 1 1 1 1 14 1 1 1 14 

1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 14 1 1 1 1 18 1 14 

1 1 14 1 1 1 1 14 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 14 14 1 1 1 1 1 1 14 14 1 14 1 1 1 1 0 1 1 1 1 1 1 14 1 1 1 1 14 1 1 1 

14 1 1 1 1 1 1 14 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 0 1 1 1 1 1 14 1 1 1 1 14 1 

1 1 1 14 1 14 1 1 1 1 1 14 1 1 14 16 1 1 14 14 1 1 1 1 14 1 1 14 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 

1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 14 14 1 1 1 1 1 1 1 1 1 14 1 1 14 1 1 1 14 6 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 14 1 

1 1 1 1 1 14 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 14 1 1 14 1 1 1 1 1 1 1 14 1 14 14 14 1 1 1 1 1 1 1 1 1 1 14 1 1 

1 1 1 14 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 14 1 1 1 14 1 1 1 1 1 1 14 1 14 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 

1 1 1 1 14 14 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 14 1 1 1 1 1 14 1 1 1 14 1 1 1 1 1 1 1 14 1 1 1 1 1 

1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 0 1 1 1 4 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

14 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 18 1 14 1 1 14 14 1 1 1 1 1 14 1 1 1 14 1 14 1 1 1 1 1 1 1 1 1 1 1 18 1 1 1 1 1 1 14 1 1 1 1 

1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 14 

1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 16 1 1 1 17 2 1 1 1 1 1 1 1 1 1 14 1 1 1 1 

1 1 1 1 1 1 14 1 18 1 1 1 1 14 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 17 1 1 

1 1 1 1 1 17 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 14 1 14 14 1 

1 1 1 1 1 1 1 1 1 18 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 14 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 

1 14 1 1 1 14 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 1 1 1 1 14 1 14 14 17 1 14 1 1 1 1 1 1 1 14 1 1 14 1 14 1 14 1 1 1 1 1 1 14 1 1 

1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 14 1 1 1 1 1 14 

